,SERIAL_NO,DICT_NO,C_NO,SCC,NO_P,FC,TSP_EMI,PM_EMI,X_BLANK1,PM25_EMI,SOX_EMI,NOX_EMI,THC_EMI,NMHC_EMI,CO_EMI,PB_EMI,COMP_KIND1,WGS84_E,WGS84_N,ORI_QU1,X_BLANK2,DIA,X_BLANK3,HEI,X_BLANK4,TEMP,X_BLANK5,VEL,ASSUME_Q,ASSUME_D,ASSUME_H,ASSUME_T,ASSUME_V,NO_S,ASSUME_HD,HD1,ASSUME_DW,DW1,ASSUME_WY,WY1,X_BLANK6,X_BLANK7,X_BLANK8,X_BLANK9,X_BLANK10,X_BLANK11,EQ_1,A_NAME1,EQ_2,A_NAME2,EQ_3,A_NAME3,EQ_4,A_NAME4,EQ_5,A_NAME5,TSP_EFF,TSP_EFF1,SOX_EFF,NOX_EFF,VOC_EFF,CO_EFF,PB_EFF,ID_AREA,COMP_NAM,ZS,TSP_RANK,SOX_RANK,NOX_RANK,VOC_RANK,CO_RANK,PB_RANK,鄉鎮代碼,鄉鎮名稱,縣市代碼,縣市名稱,AREA,TOWNID,TOWNCODE,TOWNENG,COUNTYID,COUNTYCODE
832,25622,211,E5600841,30300815,ES15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
833,25623,211,E5600841,30300815,ES16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
834,25624,211,E5600841,30300815,ES17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
835,25625,211,E5600841,30300815,ES18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
836,25626,211,E5600841,20400202,ES19,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
837,25627,211,E5600841,20400202,ES1A,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
838,25628,211,E5600841,20400202,ES1B,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
839,25629,211,E5600841,20400202,ES1C,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
840,25630,211,E5600841,20400202,ES1D,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
841,25631,211,E5600841,20400202,ES1E,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
842,25632,211,E5600841,20400202,ES1F,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
843,25633,211,E5600841,20400202,ES1G,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,50,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
844,25634,211,E5600841,20400202,ES1H,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
845,25635,211,E5600841,30300812,ES1J,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
846,25636,211,E5600841,30300812,ES1K,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
847,25637,211,E5600841,30300812,ES1L,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
848,25638,211,E5600841,30300812,ES1M,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34985,22.5458,5657.3,,3.0,,25.2,,96,,18.6,,,,,,PS12,,24,,7,,51,,0,,,0,0,AS12,靜電集塵器,,　,,　,,　,,　,99.26,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
849,25639,211,E5600841,20400202,ES1I,FUL,0.355,0.249,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34995,22.54703,408.8,,2.0,,21.5,,39,,2.7,,,,,,PS13,,24,,7,,51,,0,,,0,0,,　,,　,,　,,　,,　,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
850,25640,211,E5600841,,XS11,,1.569,0.848,0.0,0.558,0.0,0.0,0.0,0.0,0.0,0.001,2411,120.35198,22.55311,585.6,,1.0,,9.0,,32,,16.4,,,,,,PS14,*,24,*,7,*,48,,0,,,0,0,AS14,空氣逆洗式袋式集塵器,,　,,　,,　,,　,99.25,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
851,25641,211,E5600841,30300815,ES12,,34.859,25.169,0.0,16.973,0.0,0.0,0.0,0.0,0.0,0.02,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
852,25642,211,E5600841,30300815,ES13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
853,25643,211,E5600841,30300815,ES14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
854,25644,211,E5600841,30300815,ES15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
855,25645,211,E5600841,30300815,ES16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
856,25646,211,E5600841,30300815,ES17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
857,25647,211,E5600841,30300815,ES18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
858,25648,211,E5600841,20400202,ES19,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
859,25649,211,E5600841,20400202,ES1A,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
860,25650,211,E5600841,20400202,ES1B,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
861,25651,211,E5600841,20400202,ES1C,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
862,25652,211,E5600841,20400202,ES1D,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
863,25653,211,E5600841,20400202,ES1E,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
864,25654,211,E5600841,20400202,ES1F,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
865,25655,211,E5600841,20400202,ES1G,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,50,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
866,25656,211,E5600841,20400202,ES1H,FUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
867,25657,211,E5600841,30300812,ES1J,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
868,25658,211,E5600841,30300812,ES1K,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
869,25659,211,E5600841,30300812,ES1L,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
870,25660,211,E5600841,30300812,ES1M,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.35029,22.54658,1099.2,,1.48,,19.0,,44,,12.7,,,,,,PS15,,24,,7,,51,,0,,,0,0,AS15,其他袋式集塵器,,　,,　,,　,,　,1.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
871,25661,211,E5600841,,,,37.034,23.595,0.0,18.948,0.0,0.0,0.0,0.0,0.0,0.021,2411,120.34799,22.55074,15081.8,,5.54,,55.0,,143,,17.4,,,,,,PS31,*,24,*,7,*,48,,0,,,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,D,D,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
872,25662,211,E5600841,39000889,ES31,,0.0,0.0,0.0,0.0,1552.144,1405.113,0.0,0.0,0.0,0.0,2411,120.34799,22.55074,15081.8,,5.54,,55.0,,143,,17.4,,,,,,PS31,,24,,7,,50,,0,,,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,-,A,A,-,-,-,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
873,25663,211,E5600841,30200733,ES32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
874,25664,211,E5600841,30300818,ES33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
875,25665,211,E5600841,30200733,ES37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
876,25666,211,E5600841,30200733,ES38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
877,25667,211,E5600841,30200733,ES39,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
878,25668,211,E5600841,30200733,ES3A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
879,25669,211,E5600841,30300815,ES3B,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
880,25670,211,E5600841,30300306,ES3C,,90.9,46.359,0.0,31.639,0.0,0.0,0.0,0.0,0.0,0.052,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
881,25671,211,E5600841,30200733,ES3D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
882,25672,211,E5600841,30200733,ES3E,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
883,25673,211,E5600841,,ES3F,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
884,25674,211,E5600841,30200733,ES3G,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,120.34908,22.54531,6482.3,,3.5,,23.6,,69,,14.4,,,,,,PS32,,24,,7,,50,,0,,,0,0,AS32,其他袋式集塵器,,　,,　,,　,,　,95.0,0.0,0.0,0.0,0.0,0.0,0.0,EC,中國鋼鐵股份有限公司。,0,B,A,A,D,U,U,211,小港區,2,高雄市,高雄市小港區,E11,64000110,Xiaogang District,E,64000
